Start training epoch:10 @Fri Jan  3 10:04:03 2020
Epoch: [11][110/794], lr: 0.00200	Time 5.703 (5.470)	Data 5.128 (2.551)	Loss 0.0731 (0.1441)	Prec@1 100.000 (95.796)	Prec@5 100.000 (99.700)
Epoch: [11][120/794], lr: 0.00200	Time 5.662 (5.485)	Data 5.086 (2.550)	Loss 0.2135 (0.1391)	Prec@1 91.667 (95.868)	Prec@5 100.000 (99.725)
Epoch: [11][130/794], lr: 0.00200	Time 5.681 (5.499)	Data 5.105 (2.550)	Loss 0.0130 (0.1397)	Prec@1 100.000 (95.674)	Prec@5 100.000 (99.746)
Epoch: [11][140/794], lr: 0.00200	Time 5.702 (5.512)	Data 5.124 (2.550)	Loss 0.0256 (0.1368)	Prec@1 100.000 (95.745)	Prec@5 100.000 (99.764)
Epoch: [11][150/794], lr: 0.00200	Time 5.690 (5.523)	Data 5.112 (2.550)	Loss 0.0904 (0.1389)	Prec@1 91.667 (95.695)	Prec@5 100.000 (99.724)
Epoch: [11][160/794], lr: 0.00200	Time 5.712 (5.534)	Data 5.133 (2.551)	Loss 0.0183 (0.1429)	Prec@1 100.000 (95.549)	Prec@5 100.000 (99.689)
Epoch: [11][170/794], lr: 0.00200	Time 5.692 (5.543)	Data 5.115 (2.552)	Loss 0.1879 (0.1473)	Prec@1 91.667 (95.468)	Prec@5 100.000 (99.659)
Epoch: [11][180/794], lr: 0.00200	Time 5.719 (5.552)	Data 5.136 (2.552)	Loss 0.0747 (0.1569)	Prec@1 100.000 (95.304)	Prec@5 100.000 (99.586)
Epoch: [11][190/794], lr: 0.00200	Time 5.700 (5.560)	Data 5.122 (2.553)	Loss 0.1212 (0.1533)	Prec@1 91.667 (95.419)	Prec@5 100.000 (99.607)
Epoch: [11][200/794], lr: 0.00200	Time 5.678 (5.565)	Data 5.103 (2.553)	Loss 0.2850 (0.1524)	Prec@1 83.333 (95.398)	Prec@5 100.000 (99.585)
Epoch: [11][210/794], lr: 0.00200	Time 5.657 (5.570)	Data 5.083 (2.552)	Loss 0.1158 (0.1480)	Prec@1 91.667 (95.537)	Prec@5 100.000 (99.605)
Epoch: [11][220/794], lr: 0.00200	Time 5.719 (5.576)	Data 5.134 (2.552)	Loss 0.0148 (0.1465)	Prec@1 100.000 (95.551)	Prec@5 100.000 (99.623)
Epoch: [11][230/794], lr: 0.00200	Time 5.735 (5.583)	Data 5.152 (2.553)	Loss 0.0067 (0.1490)	Prec@1 100.000 (95.455)	Prec@5 100.000 (99.603)
Epoch: [11][240/794], lr: 0.00200	Time 5.709 (5.588)	Data 5.124 (2.553)	Loss 0.0477 (0.1503)	Prec@1 100.000 (95.436)	Prec@5 100.000 (99.585)
Epoch: [11][250/794], lr: 0.00200	Time 5.698 (5.592)	Data 5.116 (2.554)	Loss 0.1119 (0.1498)	Prec@1 91.667 (95.485)	Prec@5 100.000 (99.568)
Epoch: [11][260/794], lr: 0.00200	Time 5.708 (5.596)	Data 5.124 (2.554)	Loss 0.5584 (0.1499)	Prec@1 83.333 (95.530)	Prec@5 100.000 (99.553)
Epoch: [11][270/794], lr: 0.00200	Time 5.688 (5.600)	Data 5.111 (2.554)	Loss 0.0206 (0.1511)	Prec@1 100.000 (95.510)	Prec@5 100.000 (99.539)
